AccID	log2FC	Pvalue	FDR
LINC00116	-0.118213637285931	0.866603098852189	0.999945521717091
KRIT1	1.59663685242624	1	1
LINC00113	-4.13746568034553	0.171027552327773	1
LINC00114	0.612743015708707	1	1
LINC00115	-6.7488954511361	1	1
NOP56	-0.673564424563621	0.740548260762752	0.999945521717091
NOP58	-0.490963178053788	0.828774497922575	0.999945521717091
SSB	0.494910045735079	0.55856425330887	0.999945521717091
SPDYE4	5.88370725038688	1	1
SPDYE3	-2.06554541626725	0.285018414949206	0.999945521717091
SPDYE6	-1.04575850684351	0.562578271290224	0.999945521717091
SPDYE5	-2.65862523879779	0.190371636529224	0.999945521717091
MSMP	5.94343523792803	1	1
BICC1	2.3883439905205	1	1
NECAP2	-0.66413600805421	0.216322909000567	0.999945521717091
NECAP1	-1.273837755369	0.420566673148463	0.999945521717091
UROC1	1.83908678229159	0.465824493403807	0.999945521717091
SST	8.97980513813689	0.000755060759636167	0.0342677076424404
ST5	0.409691587420252	0.578910005808617	0.999945521717091
ST7	7.08498756515201	0.0184114253808704	0.312441020599688
PDCD4	0.0665000059480361	0.925032305689386	0.999945521717091
PDCD2	-0.594868404363277	0.604811503861155	0.999945521717091
PDCD1	0.0254497461833291	0.992162099477638	0.999945521717091
EGFEM1P	22.2827681847714	1	1
UNC79	-5.82969551976398	1	1
MT1L	0.510896614718729	0.783710184280676	0.999945521717091
MT1M	0.377496692524691	0.628381512667053	0.999945521717091
STL	4.0617498509059	0.179065078905046	1
MT1X	0.0609846959430595	0.935147709057816	0.999945521717091
IGLV8-61	-0.182441962122586	0.926019423079432	0.999945521717091
RCBTB1	-2.6722420221558	0.152011809867882	0.965269688690014
RCBTB2	-1.87704696030722	0.306112614489286	0.999945521717091
MT2A	0.164187094131799	0.811443101090723	0.999945521717091
STS	0.414013011746733	0.759223067206965	0.999945521717091
TNFSF10	0.0576157629583974	0.923623901891926	0.999945521717091
TNFSF11	7.41132185012034	0.0029528654367416	0.0956213489025984
QRSL1P3	5.7222149537552	1	1
QRSL1P2	0.376204104796456	0.896598870509346	0.999945521717091
LINC00094	-1.47442175802878	0.493608778586927	0.999945521717091
LINC00092	0.330650909419375	0.894405919452548	0.999945521717091
MGC72080	-0.590286319460148	0.796478512734247	0.999945521717091
CYP39A1	2.15299172154927	0.28308310455618	0.999945521717091
MT1A	-7.2932013943284	0.000390620978978693	0.0195837774006425
IDH1-AS1	-20.390970498949	1	1
MT1F	-0.100504145758626	0.917317120663323	0.999945521717091
MTCP1	-0.162942229412861	0.950774316397	0.999945521717091
MT1G	0.487641245271907	0.569092198053933	0.999945521717091
MT1H	0.332572575455162	0.664678841556242	0.999945521717091
MT1E	0.127196111468673	0.864195982584222	0.999945521717091
RNY5P8	5.58101273601081	1	1
CTC-558O2.1	4.12562690811629	0.0695339040963264	0.555752095146704
MYCBP2	-1.18666834161824	0.457020866544482	0.999945521717091
TGFA	-1.57926594146232	0.378325449893362	0.999945521717091
STK38L	-0.402681074355194	0.736345477016522	0.999945521717091
APOBEC3C	-0.429164227647044	0.802143876385084	0.999945521717091
APOBEC3D	0.126746865331292	0.91828334588394	0.999945521717091
MSR1	-1.36253367117527	0.629221250227603	0.999945521717091
APOBEC3F	-0.0469373545437253	0.966810703579076	0.999945521717091
TNFSF14	-0.609294616995401	0.69133820608615	0.999945521717091
APOBEC3G	-0.976827901353752	0.414081906286353	0.999945521717091
TNFSF15	1.26733988991474	0.624049974301128	0.999945521717091
APOBEC3H	6.95191886336548	1	1
TGDS	0.808874250414708	0.729631656346021	0.999945521717091
TNFSF12	-0.155600241405737	0.893216434683542	0.999945521717091
TNFSF13	-0.428859348061942	0.537315052209221	0.999945521717091
IGF2	-1.00075177370691	0.414899713744425	0.999945521717091
IGF1	-0.815922820025762	0.698007370211007	0.999945521717091
TCEB1P19	-4.57155822531118	1	1
BST2	-0.0825191780305919	0.893978083855983	0.999945521717091
MSRA	-0.728608564259837	0.667924371193107	0.999945521717091
BST1	0.22597307046741	0.937747267480691	0.999945521717091
ITGBL1	1.45069478200625	0.616492317399848	0.999945521717091
SLC23A4P	1.0844168300038	0.430011472506569	0.999945521717091
MIR1281	0.877019327925656	0.762157814681503	0.999945521717091
MIR1282	0.532168069014576	0.468892373304303	0.999945521717091
APOBEC3A	-1.7229508674663	0.399078857710679	0.999945521717091
LDHAL6A	1.80704217448471	0.531973561385331	0.999945521717091
APOBEC3B	2.07543110858366	0.368032852590239	0.999945521717091
LDHAL6B	-3.14132026497822	0.301679397720036	1
IGHM	-0.0766426619630917	0.867893447703885	0.999945521717091
DMBX1	-21.5396911745258	1	1
VMO1	3.10709729202727	0.28273364132444	0.999945521717091
RAC2	-1.13096167190122	0.158519243955942	0.987612485109256
RAC3	-2.24266833130491	0.271829433028396	0.999945521717091
TRNAK20	21.221257533642	1	1
RAC1	0.0136923981146011	0.979322208611513	0.999945521717091
CCDC75P1	-21.8882070062013	1	1
MST4	0.317515233245869	0.875527001339962	0.999945521717091
SYK	-0.321076543244532	0.606785072677547	0.999945521717091
LOC100329129	-7.31947581407791	1	1
MST1	0.37117116002466	0.871891165862944	0.999945521717091
LINC00052	5.81614568253904	0.0528058678084476	0.460035418021033
GAB1	-0.509539750387704	0.860239319704219	0.999945521717091
GAB3	-0.230222185718428	0.887068438755713	0.999945521717091
GAB2	-0.567586100901826	0.647599227791049	0.999945521717091
SYP	-1.94494252439313	1	1
GAB4	1.24736884508604	1	1
CNKSR2	-0.559132095725265	0.750974935002599	0.999945521717091
RAP2C	-1.37341679921756	0.236353654922288	0.999945521717091
CNKSR1	-0.206879094631157	0.896544084810495	0.999945521717091
RAP2A	-2.65179038773076	0.0418749544852202	0.403218146389695
RAP2B	-0.513719673490538	0.613567398103911	0.999945521717091
CNKSR3	-1.41607116227027	0.470918316730238	0.999945521717091
IGHD	-0.341253202297019	0.770143615997958	0.999945521717091
IGHE	1.2177348789818	1	1
TLCD2	0.100603189188045	0.941915397852907	0.999945521717091
MICU3	6.6904578856033	0.0260541093471904	0.342951337462564
TLCD1	0.314710072344586	0.913217916818695	0.999945521717091
MICU2	-0.522699075979176	0.694490197820054	0.999945521717091
MICU1	-0.273141878056998	0.773491570731302	0.999945521717091
TRNAK13	3.46749203491778	0.252912800849936	1
LINC00086	-5.79408642995007	1	1
HNRNPFP1	-5.66155932706365	1	1
LINC00087	0.350902852796905	1	1
LINC00083	-2.54564302255938	1	1
ZFP14	-1.50608539177148	0.432246325800935	0.999945521717091
SH3BGRL	0.214968515454691	0.848390008024613	0.999945521717091
IGKC	0.38290894020633	0.641800572966039	0.999945521717091
MSX1	0.466294211970141	0.714370739175194	0.999945521717091
DKFZP434I0714	-21.1378071489717	1	1
RP5-887A10.1	1.05367244433031	0.636276518342336	0.999945521717091
RAE1	-0.0623018103661826	0.980077470899167	0.999945521717091
SLC25A5P4	21.6246354890106	1	1
RPS4Y1P1	2.71998432933425	0.37074065224321	1
GAD1	8.24816298317647	0.00272750685770759	0.0907863177140152
IGIP	4.24674954400989	0.0203591327128243	0.319265518113781
GAD2	22.185216487226	1	1
MRE11A	-2.9754046078224	0.273148091099057	0.999945521717091
MRE11B	-0.222339152564984	1	1
RP11-59J16.1	0.979048448659969	0.729341420582239	0.999945521717091
ELK2BP	0.837848630283698	1	1
SLC25A5P8	0.460324732867646	1	1
VMP1	-0.362949208553344	0.703327139238964	0.999945521717091
PDCL3	1.75308592320618	0.182993654824712	0.999945521717091
CACHD1	21.3109134279568	1	1
TACC3	-0.197294065709454	0.662874871712394	0.999945521717091
SAMSN1-AS1	-3.8180859952573	0.207215452526027	1
RAD1	0.689001593612161	0.623487736676721	0.999945521717091
TACC1	-0.429518733431331	0.498513364008473	0.999945521717091
TACC2	4.67283087948431	1	1
ZFP28	1.39054928661536	0.405502133843915	0.999945521717091
DENND5B	2.11145193079257	0.212322810685091	0.999945521717091
TACO1	-0.0203041688352108	0.980172117876683	0.999945521717091
TGM1	-8.45558488846765	1	1
DMBT1	-0.0724271624919271	0.929605490464908	0.999945521717091
VN1R101P	21.9508184337964	1	1
TGM7	4.81469621189433	1	1
DENND5A	-0.709991439646529	0.542999471236238	0.999945521717091
TGM6	-0.787553933218121	0.785710806295122	0.999945521717091
TGM5	-4.90164239914744	1	1
RAG2	3.73322678512691	0.217603092590072	1
TGM4	8.10374870873841	0.00513458046204587	0.140306651394554
TGM3	0.719434189720621	0.772317935673535	0.999945521717091
RAG1	2.19260706285292	1	1
TGM2	0.5449599648985	0.573277264934229	0.999945521717091
MSX2	4.87167350587223	1	1
CARTPT	3.40847865764102	1	1
PSPC1	-0.668761283767885	0.648467771677695	0.999945521717091
DENND6B	0.0641750835218454	0.95950437384678	0.999945521717091
DENND6A	-0.162029731887424	0.921065195448905	0.999945521717091
RAF1	-0.111362153614237	0.927493808832825	0.999945521717091
CSPG4P5	5.5748298692391	0.00743992112181324	0.184216495912761
NBPF17P	-1.1840249927904	0.683212691485438	0.999945521717091
TRNAE40P	5.57802834171082	0.0638705042339601	1
RAI1	-7.20307236671229	0.0121612445838557	0.25705283412496
NBPF18P	20.9902467589312	1	1
GYLTL1B	0.657486225497374	0.73126580359742	0.999945521717091
IL36RN	3.04286652000083	0.265110859665009	0.999945521717091
RAI2	-0.441264219020541	0.841046738231325	0.999945521717091
DENND4B	-0.235583833682101	0.728302739166185	0.999945521717091
DENND4A	-0.495974107047956	0.809194716057509	0.999945521717091
DENND4C	-0.515305796796447	0.664740156191421	0.999945521717091
TAT	-0.721335135436194	0.802985808540995	0.999945521717091
OR1G1	-5.89258132281537	1	1
TAZ	-0.51285719165029	0.622236312760625	0.999945521717091
KHDC1P1	5.57125065871674	1	1
SFTA1P	-0.630041534558568	0.827996857475284	0.999945521717091
TBP	-0.912785377939706	0.633844428107383	0.999945521717091
OR1F1	5.91840349385476	1	1
EIF3LP3	4.64998313054416	1	1
EIF3LP1	4.90335468091407	0.103796628629161	1
EIF3LP2	4.53056530505065	1	1
VN1R106P	4.72680520846705	1	1
PRICKLE2-AS2	-5.18147027337021	1	1
RALA	1.06392416683834	0.338558981240258	0.999945521717091
GALT	0.0907028439776837	0.945845574077744	0.999945521717091
RALB	-0.34304955517129	0.819887402328795	0.999945521717091
OR1E3	-22.0684363804958	1	1
P4HA2-AS1	0.982138703579317	1	1
IGLV3-1	0.253585931393808	0.880454985335834	0.999945521717091
TROVE2	-1.6835340751663	0.248945536611126	0.999945521717091
PIP5K1P2	21.6246354890106	1	1
IGLV3-9	-1.21832011648652	1	1
PIP5K1P1	5.36796020861378	1	1
LOC347422	3.62672115232896	1	1
MTA1	-0.13053031707133	0.85764511147807	0.999945521717091
OXCT1	0.349910477396317	0.841117986381687	0.999945521717091
IGKV1-39	5.46698252053474	0.00110301412076157	0.0470111334513812
TDG	0.902709920654061	0.605408446979104	0.999945521717091
TGS1	-0.557280216311368	0.775321124945066	0.999945521717091
MVB12B	1.73829768661785	0.48301552395266	0.999945521717091
IGLV3-4	-4.23445159268995	1	1
ACTBP10	6.31633994812169	1	1
SLIT1	0.93531027875842	0.716813793982407	0.999945521717091
MVB12A	-0.0675835412650108	0.928570649265978	0.999945521717091
DROSHA	-0.262417458109075	0.804653906710936	0.999945521717091
TDH	6.31517123451835	0.0357369865616785	0.379450069099176
SLIT3	0.145860798407332	0.918451679126128	0.999945521717091
OXCT2	2.79347453570281	0.336042709265978	0.999945521717091
RALY	-0.340646333050442	0.77139165869993	0.999945521717091
IGKV1-33	3.30725137392588	0.20691563207303	0.999945521717091
SLIT2	-1.48056726504489	1	1
MTA2	-0.60811386332701	0.189964700303126	0.999945521717091
MTA3	0.28047862573119	0.864733884656298	0.999945521717091
HSD3B7	1.02049720636461	0.510275652704561	0.999945521717091
OR1D2	4.33892084017927	1	1
HSD3B2	0.942777053451481	0.620547374770783	0.999945521717091
RAB5CP2	-6.59764880982678	1	1
HSD3B1	5.67635135745284	1	1
RAB5CP1	-21.8550187716814	1	1
ACTBP11	0.301549267150671	0.886116243764424	0.999945521717091
ACTBP13	0.45170064643555	1	1
GALC	-0.641356065015462	0.77035907175509	0.999945521717091
RPL28P4	-5.71464689946285	1	1
GALE	0.306432454973403	0.76417224317783	0.999945521717091
TEC	2.14376004511902	0.389738663756659	0.999945521717091
VN1R108P	-4.3401453871113	1	1
TNIP1	-0.0883404499517119	0.864883724586743	0.999945521717091
TNIP2	0.0716553231323098	0.917759491902183	0.999945521717091
TNIP3	-1.29029642671246	0.616795621449831	0.999945521717091
GALM	0.0697582063597539	0.903365385493128	0.999945521717091
TEK	-1.38797072025496	0.620657248358967	0.999945521717091
SLIRP	1.33013673832949	0.0542867257239689	0.465581584095433
RP11-10A14.5	4.73515956459838	1	1
RPL28P3	-22.3580054449176	1	1
RPL28P2	4.82904709585997	1	1
GALP	5.36030910545957	1	1
IPO13	-0.271719744074094	0.788683933584971	0.999945521717091
IPO11	1.4638004408335	1	1
TES	-0.597345064344529	0.494423837547789	0.999945521717091
CAPN15	-3.82646094848523	0.120700681215011	0.839168453646146
FAR2P2	4.81596796763269	1	1
FAR2P1	0.919765302844373	0.750993445191761	0.999945521717091
MTBP	-1.95041537731294	0.434897830361881	0.999945521717091
FAR2P4	-2.21314647809658	0.437367164922841	0.999945521717091
FAR2P3	-5.50116224895946	1	1
IGKV1-16	-1.47614676644566	0.566546762079699	0.999945521717091
TFG	-0.822752909480163	0.403776264473425	0.999945521717091
IGKV1-17	7.93825495280571	0.00477973046297123	0.133006597393904
IGKV1-12	1.40443154298503	0.451891727862194	0.999945521717091
IGKV1-13	-4.80902084358897	0.0479068855710108	0.434301680237967
HOMER3	0.732574490104901	0.389933082325976	0.999945521717091
GAMT	0.166728246798467	0.886185095853539	0.999945521717091
MBNL1	0.945643367548804	0.686349401960013	0.999945521717091
MBNL2	1.11907810855011	1	1
DNAAF3	3.14340373844556	0.278092691455969	0.999945521717091
TAAR8	7.35020823552741	0.00216655175895331	0.0779230740339749
TAAR9	-5.82779325560766	1	1
DNAAF2	0.292021879140937	0.824238274755712	0.999945521717091
DNAAF1	0.529169421194589	0.837202688443083	0.999945521717091
TAAR3	-1.50055627285543	0.605482775134786	0.999945521717091
QTRTD1	0.228768943190854	0.918874324925685	0.999945521717091
GANC	-0.265541183035937	1	1
SF3B14	-0.510337766758004	0.610862152389687	0.999945521717091
MTAP	-20.8479826478473	1	1
IGKV1-27	0.739442667078076	0.738743132729523	0.999945521717091
LOC732538	1.17174261512937	0.685740298460881	0.999945521717091
AL592528.1	0.189185231097181	0.946363860021728	0.999945521717091
MTDH	0.202934761605534	0.779982774905569	0.999945521717091
GAR1	-0.826434867103714	0.675884030204148	0.999945521717091
FAM120AOS	-0.343843581634458	0.609734929005536	0.999945521717091
BTF3	-0.858344354753787	0.104872384344135	0.76008463667022
HOMER1	-1.72169023048579	0.555632278742752	0.999945521717091
HOMER2	4.82013828528605	0.0114925660916739	0.246493869192813
OR4C14P	-6.13649681164167	1	1
GAPT	-5.53000235755584	0.0290895070336691	0.352698160230342
DENND1C	-0.662122986753951	0.492110819980089	0.999945521717091
CDKN1C	0.193483483072666	0.896415018533904	0.999945521717091
SETD4	0.633782149099562	0.629304200996093	0.999945521717091
DENND1B	1.0329783529372	0.423863001581165	0.999945521717091
SETD5	-1.01453408227331	0.307113394922397	0.999945521717091
BTG3	-1.78773847255907	0.380226628261495	0.999945521717091
BTG2	0.235894248620443	0.747730217381693	0.999945521717091
SETD2	-1.21134080400647	0.548833385804484	0.999945521717091
CDKN1A	0.751227869985282	0.196246515067567	0.999945521717091
RARG	1.02092246365285	0.535890334027486	0.999945521717091
CDKN1B	-0.509242636997767	0.530026414713521	0.999945521717091
BTG1	-0.590482951226612	0.558390132840354	0.999945521717091
SETD3	-0.315021453840464	0.721656712078811	0.999945521717091
SETD8	0.252486295601361	0.672196211261078	0.999945521717091
SETD9	-6.29057394731654	0.0163515228114734	0.303036011859475
DENND1A	1.66475241028564	0.0736805169379304	0.578891068059247
SETD6	-0.454889806578639	0.746258290243689	0.999945521717091
SETD7	-0.434528245906996	0.802273597485241	0.999945521717091
ADAMTSL5	-0.205697948610251	0.937423364846444	0.999945521717091
ADAMTSL4	-21.9076549662818	3.09144243139988e-13	2.43554808697171e-11
MTG1	0.394769985983917	0.447244743541039	0.999945521717091
RARS	-1.36660395207923	0.0288352284637135	0.351267655229466
ADAMTSL3	0.0301820261144286	0.98432250586183	0.999945521717091
MTG2	-0.722881975047791	0.560729200696614	0.999945521717091
ADAMTSL2	-0.767827922391366	0.740075606729868	0.999945521717091
GAST	4.95501113953163	1	1
TK2	0.535493512095322	0.752301684608814	0.999945521717091
TK1	-0.343908499176251	0.647956674120941	0.999945521717091
DENND2D	0.042369273836577	0.954521383503735	0.999945521717091
DENND2C	-1.32410940526928	0.54912080158521	0.999945521717091
DENND2A	0.411407192759619	0.693596287057118	0.999945521717091
COPZ2	2.37151105219813	0.115596013590981	0.813789645363209
COPZ1	-3.01341190673981	0.261760339912144	0.999945521717091
MTF1	-0.00902718954588954	0.995378593315036	0.999945521717091
MTF2	-1.174422343893	0.631960992124366	0.999945521717091
RARA	0.457455188099457	0.856862819676141	0.999945521717091
GAS2	-7.68705438259927	0.00972325609657617	0.217655027923235
GAS1	-1.1491705270039	0.614296535580937	0.999945521717091
RARB	-0.645431895501858	0.767829286178283	0.999945521717091
GARS	-0.217437071216378	0.768489354645899	0.999945521717091
TKT	-0.358811220711284	0.62129025891906	0.999945521717091
CCND2P1	-6.06826480814013	1	1
LNX1-AS1	7.4914475225905	1	1
GAS6	0.25849026173264	0.705668059444786	0.999945521717091
GAS5	-0.703995388494602	0.298057912345297	0.999945521717091
GART	-1.49622698216816	0.384751928765938	0.999945521717091
GAS8	-5.33835982501453	1	1
GAS7	-0.289490315712046	0.832125668369364	0.999945521717091
OLFML3	2.61552885609701	0.344935176889766	0.999945521717091
NDNL2	-0.519779491777907	0.737954808363449	0.999945521717091
OLFML1	1.35876184994493	1	1
MBNL3	-1.2842129702262	0.184435500986026	0.999945521717091
CDKN2D	0.204397204687405	0.823430699287915	0.999945521717091
CDKN2B	-0.909945953739972	0.541046888813298	0.999945521717091
LOC102524628	6.88005957038102	1	1
CDKN2C	0.335561034530339	0.82448663977553	0.999945521717091
CDKN2A	2.32695752852928	0.0391235385509316	0.39099905441428
IL10RB	0.800292057587632	0.152911752494378	0.968955774249719
IL10RA	-1.6213274055053	0.159179119541478	0.988703343527424
OR8A2P	5.0568270166361	1	1
GATC	0.445580185648231	0.828808252588856	0.999945521717091
OR4C10P	-4.84556337583913	1	1
SNCAIP	-7.15749692934569	0.00435200557079111	0.124233122899684
GATM	0.504684996259448	0.861423771666779	0.999945521717091
OSTM1	0.64643588288745	0.703600326834297	0.999945521717091
GATS	-0.326323995922212	0.885640337709463	0.999945521717091
TNC	-0.382800638601779	0.771890926659639	0.999945521717091
TNF	-1.1074265468703	0.693240667639507	0.999945521717091
SETP1	7.08191534553293	0.0184623730652567	0.312441020599688
SETP4	4.43792554657491	1	1
SETP5	21.1159418105717	1	1
TNN	1.95146860187001	0.422257365284892	0.999945521717091
SETP2	6.77988556051067	0.0231018930943902	0.335189315916478
LOC347281	5.20032627871023	1	1
SETP8	4.5747477484058	1	1
TNR	0.0720634281818744	0.974044896699644	0.999945521717091
SETP7	-7.75844757107892	1	1
MIR1471	-4.12460714963791	1	1
LARP4P	1.57829647807883	1	1
LARP4B	-0.355259840778657	0.62954812081933	0.999945521717091
KNCN	-6.04388568997778	0.0445322468951787	0.416176530002883
TOX	-2.01323707190031	0.488365840966005	0.999945521717091
INSIG2	-1.04665498540873	0.632226825617777	0.999945521717091
INSIG1	-0.105983962496046	0.936311282506795	0.999945521717091
KNG1	0.195144879544528	0.931412420798379	0.999945521717091
MTM1	1.06361771818162	0.595508079086081	0.999945521717091
TPO	3.52337118191564	1	1
OR1M4P	4.77883203365745	1	1
ESPNL	2.09272720082843	0.193840138075707	0.999945521717091
ESPNP	4.09222738030946	0.0165227451485542	0.303964378516556
TPR	-1.08016530357836	0.300785672056345	0.999945521717091
BTLA	-2.26969349603475	0.436251592768634	0.999945521717091
LINC00035	0.525545367313434	0.521407980908358	0.999945521717091
LINC00032	2.41760839274769	1	1
SYNJ2	-2.48966241396833	0.395270752421178	0.999945521717091
RAX2	0.123979086625979	0.965802084095232	0.999945521717091
COPRS	0.546949406733365	0.707910709331748	0.999945521717091
COPS4	0.831011455183484	0.663027689636491	0.999945521717091
COPS3	0.339652728844742	0.74069518757405	0.999945521717091
COPS6	-0.0701508318817356	0.944570703853503	0.999945521717091
COPS5	-0.38143526374388	0.630629595173102	0.999945521717091
MTL5	1.02085817345092	0.653783994525818	0.999945521717091
SYNJ1	0.625342497859378	0.665047752324541	0.999945521717091
COPS2	1.41911798005054	0.328624169656281	0.999945521717091
LINC00028	6.35129003538804	0.0346873076729769	0.375394818274955
LINC00029	-4.3909653804352	1	1
COPS8	0.521501657537648	0.744145902722989	0.999945521717091
POM121L10P	-0.0319400343590354	0.987730957611449	0.999945521717091
TRA	-4.59888353267855	0.103066800436425	0.751487460393626
BMPR2	-1.19159062643476	0.535070951515721	0.999945521717091
TRG	1.09031868909017	0.670008980641666	0.999945521717091
TRH	-3.45420863694436	1	1
SYNE4	-1.66178425645545	0.554293821609209	0.999945521717091
MTO1	0.777665516170726	0.467260025499786	0.999945521717091
SYNE3	-0.529798647930865	0.750369037883493	0.999945521717091
SYNE2	-0.29685554656369	0.817381641773725	0.999945521717091
SYNE1	-0.694333363483351	0.590338048432016	0.999945521717091
WDFY3-AS2	-0.985124799831773	1	1
TRO	-7.87566256271927	0.00344154940164406	0.105798576960338
THBD	-1.79146028773759	0.438472028034541	0.999945521717091
PROX1-AS1	22.1659860682754	1	1
SERAC1	-1.43590270116799	0.56454984610138	0.999945521717091
LOC100190922	1.43604675482965	1	1
POM121L11P	-0.379644664496884	0.625816325776135	0.999945521717091
SECISBP2L	-0.605185911179563	0.66184613348802	0.999945521717091
LANCL1	2.36034631278138	0.26283838834078	0.999945521717091
AVPR2	-2.5479192121264	1	1
PGM5-AS1	5.12518268607937	1	1
RP11-319E16.1	0.390907156703183	0.875051395387548	0.999945521717091
SUCLG2P4	5.92129067015702	0.0490589784569785	0.440248692770489
AC010524.2	2.32476546445921	0.42379314622892	0.999945521717091
TSN	-0.184296707376086	0.855836696936483	0.999945521717091
RP11-466A17.1	-5.44613804274398	1	1
TST	0.0939832336698664	0.886362647065735	0.999945521717091
ESPL1	0.361307022515111	0.825463172226676	0.999945521717091
PPAP2B	0.0306521480631031	0.982877727327474	0.999945521717091
PPAP2A	0.825753561658002	0.5986653250317	0.999945521717091
LANCL2	-0.441698707042601	0.72590048289684	0.999945521717091
LANCL3	0.758089810779552	0.793234371152148	0.999945521717091
LOC100190934	4.88655912866442	1	1
RP4-724E16.2	1.54418128555941	0.594961978059605	0.999945521717091
PPAP2C	-0.274684132179904	0.800070659199522	0.999945521717091
TTK	6.92112160277258	0.00407589646823646	0.118873781771531
TENC1	3.08276077188899	0.191365328790532	0.999945521717091
TTL	-1.06035353266795	0.539550385016064	0.999945521717091
TTN	0.968556182845435	0.189082291745497	0.999945521717091
MIR148B	3.79039002399032	1	1
TTR	22.0802950241103	1	1
ALOXE3	-0.424498003252047	0.882596925726296	0.999945521717091
TUB	4.85107531418974	1	1
MIR147B	-0.0302143583963947	0.981874922584731	0.999945521717091
MTOR	-0.627292164492077	0.672290313885227	0.999945521717091
GLOD4	-0.827201795383298	0.585487165422716	0.999945521717091
GLOD5	-6.02815145456822	1	1
TCERG1	-0.39592037937205	0.789936876172829	0.999945521717091
C12orf57	0.204381893051235	0.67139021135712	0.999945521717091
MTRR	-2.30518818274938	0.283793748639105	0.999945521717091
C12orf56	0.554504997610884	1	1
WDSUB1	-0.382745724227062	0.802080005198653	0.999945521717091
PITPNB	-0.443353067580179	0.530980790161857	0.999945521717091
ZMYND8	0.125167826135899	0.845834440453534	0.999945521717091
PITPNA	-1.20808804467877	0.0347260191559617	0.375394818274955
MKI67	0.450950583470024	0.53547660334992	0.999945521717091
RPS4XP22	22.6181402471111	1	1
GBA3	-4.27617292159565	1	1
GBA2	-0.0264863671412892	0.960477431789764	0.999945521717091
KIAA0930	-0.237894295707287	0.74574617399792	0.999945521717091
IGKV2D-18	-21.7460543250926	1	1
C12orf61	-0.850437143333554	0.769094179988617	0.999945521717091
C12orf60	0.680901363033221	1	1
SYNPO	0.294814361470547	0.726434991650005	0.999945521717091
BTRC	6.08735146993958	0.0429079150564507	0.406715897742034
C12orf66	-0.918824722148635	0.672219837313582	0.999945521717091
C12orf65	-0.84948601536656	0.573963010987268	0.999945521717091
RPS4XP15	0.864187983406203	0.765397649587177	0.999945521717091
C12orf45	-1.62943364343371	0.20550763838618	0.999945521717091
RPS4XP19	5.39293635516464	1	1
RPS4XP18	-5.49552038514626	1	1
RPS4XP17	-5.92270889781359	1	1
C12orf49	-0.573608930687671	0.51691174851069	0.999945521717091
RPS4XP16	-0.60811931836737	1	1
RPS4XP10	5.51119300496049	1	1
RPL37P16	-3.38409562269323	1	1
THEG	-6.81087702111587	0.0224456714188184	0.332637306085908
RPL37P21	-4.84462093398561	1	1
IGKV2D-29	-0.753997691420631	0.747128793409076	0.999945521717091
TATDN2P2	-6.29587886155177	0.0363147068396438	0.381667533096227
IGKV2D-28	4.43213058116375	0.00371449177424279	0.111551214190503
RPL37P23	4.53946565468566	1	1
KIAA0922	-0.909729315248212	0.516899696677473	0.999945521717091
TATDN2P1	-21.5152567634481	1	1
TATDN2P3	0.0893013596006349	1	1
C12orf50	6.1951301946655	0.039423041152587	0.393344257640313
UHRF1BP1	-0.436598500562143	0.782176567309867	0.999945521717091
PIR-FIGF	5.60496068930836	0.0625876913918793	1
RPS2P52	-2.19527575039152	1	1
C12orf55	1.55720015641765	0.581427911595182	0.999945521717091
IGKV2D-26	21.7920214748037	1	1
C12orf54	4.92118902077475	1	1
RPS2P54	2.06053664841936	1	1
IGKV2D-24	5.36796020861378	1	1
RPS2P55	-0.11666581291053	0.911355636607612	0.999945521717091
C12orf79	-4.70372482558586	1	1
RPS2P40	23.6329706515025	3.63072021391394e-15	3.14645129395332e-12
IGKV2D-30	4.56264497015578	0.129975147714411	1
TXK	-1.22127355420998	0.464326700792607	0.999945521717091
MTTP	-0.270746462030668	0.925627819265362	0.999945521717091
TXN	0.00389772389378574	0.994736341337352	0.999945521717091
LOC100128966	4.92118902077475	1	1
LOC100128964	-4.82281465908367	1	1
RPS2P46	-0.503550077114502	0.56013667453082	0.999945521717091
RPS2P47	4.73906388868998	1	1
RPS2P48	7.0505870540633	1	1
RP11-76E12.1	5.16587705401801	1	1
C12orf68	0.789826036209892	0.785283615778597	0.999945521717091
SYNRG	-0.54870714966762	0.580501113054446	0.999945521717091
LOC100128958	-1.62072235669036	1	1
GBAS	-0.72084159845312	0.527970498541196	0.999945521717091
ZZZ3	-1.05927442589014	0.625723641512455	0.999945521717091
VNN1	2.05893944789211	0.48106996987029	0.999945521717091
VNN2	-0.786807159747907	0.653714680300249	0.999945521717091
RPS2P38	0.873956884433546	1	1
VNN3	5.32521644191473	1	1
RPS2P34	-3.44672655127881	1	1
C12orf73	-4.23243673864705	0.103465967065918	0.752889697973864
RPS2P35	7.10685766624647	1	1
C12orf71	4.80415438032328	1	1
RBAK	0.450507363167274	0.839606051406141	0.999945521717091
RPS2P30	-21.2483755335901	1	1
C12orf76	1.68788789792663	0.349017574775676	0.999945521717091
KIAA0947	-1.06416489234403	0.418883501860404	0.999945521717091
RPS2P32	-5.19380578434325	1	1
C12orf75	-0.153217181381257	0.913674936745896	0.999945521717091
C12orf74	-6.11984397765265	1	1
RPS2P33	-5.49552038514626	1	1
TENM1	1.54640562905051	0.492323132269843	0.999945521717091
